texto,categoria
"Conta bloqueada Eu fui bloqueada em justamente sempre trabalhei direitinho nunca comi lanche do cliente, e muito menos brigar com cliente, sempre fiz minhas entregas certinho! Só queria q vcs repensasse e me desse outra oportunidade de ter minha conta de volta",Problemas com Cliente
"A vida toda no score 1 Não aguento mais trabalhar e esse score não subir, primeiro que já e mó luta pra subir na maioria das vezes só toca corrida de 4 km pra lá, coisa surreal, quando a gente consegue fazer umas entregas pra subir o score n muda quase nada, tá complicado pra trabalhar assim, trabalha e trabalha e nunca sobe, poderia dar uma olhada na minha conta pq não e possível, mais de meses trabalhando e não sobe, desde já agradeço!! Novamente to aqui pra falar a mesma coisa, trabalha pra caramba e nem muda nada no score e [Editado pelo Reclame Aqui] e impossível trabalhar assim, se não muda nada mó [Editado pelo Reclame Aqui] isso, irei me retirar do Ifood pq isso e sem lógica, trabalha e trabalha e n muda, meu score caiu novamente pro 1 e ainda foi pro vermelho sem sentido pq não toca nada pra mim, que [Editado pelo Reclame Aqui] que tá acontecendo com a minha conta pq não consigo trabalhar a dois dias porque não toca nenhuma corrida ..",Problemas com App
Sem acesso ao Portal do Parceiro Tenho tentado acessar o Portal do Parceiro para atualizar meus estoques mas não consigo. A tela de entrada diz que está enviando o código de acesso mas o mesmo não chega.Solicitei troca do e-mail cadastrado mas o site dá mesnagem de erro e não permite trocar o e-mail.Preciso ter acesso ao Portal para atualizar meus estoques na loja.,Problemas com App
"FUI INSULTADA DENTRO DA PLATAFORMA IFOOD Hoje realizei a compra de um prato no ifood e solicitei um combo tamanho M que vinha macarrão e refrigerante.Se tratava de um combo, ou seja, um item só no ifood.Recebi o alimento às 13h25 e não veio com refrigerante. Me alimentei, e embora não tenha gostado do prato, pois veio uma mini caixa com uns 07 fios de macarrão e o restante tudo àgua/caldo, deixei poucas estrelas ao comércio e so notifiquei que o produto veio errado para sinalizar que não veio a bebida.Lá pedem uma imagem, eu enviei uma imagem nula em branco, somente para conseguir contatar a loja. Recebi retorno de que enviaram completo sim e que eu era uma [Editado pelo Reclame Aqui] que mandei uma imagem em branco. COMO VOU ENVIAR FOTO DA BEBIDA SE NÃO VEIO BEBIDA? Me senti ofendida com o posicionamento do restaurante, que parece ser gerenciado por um banco de adolescente sem educação.Após isso, às 13h53 a recepção do predio em que trabalho me contata informando que o motoboy tinha acabado de retornar para trazer um Guaraná, ou seja, de fato não tinham enviado o refrigerante e a fim de disfarçar o erro, mandaram o motoboy aqui. Porém, já tinham me insultado.E neste meio tempo, eu já tinha contatado o ifood.De uns dias para cá ando tendo problemas umas 2x por semana com o ifood. E já não sei nem o que fazer. O jeito seria excluir a conta, visto que estou sempre me decepcionando e vocês não estão resvolvendo em nada. Estou sendo [Editado pelo Reclame Aqui], já que estou sempre me posicionando com relação à vocês e sem tratativa.Um simples pedido se torna um transtorno por semanas, porque vocês nunca resolvem.Eu gostaria que a loja fosse punida por este ato de ofensa.Pois, de acordo com o Dicionário, [Editado pelo Reclame Aqui]adjetivo e substantivo de dois gêneros1. diz-se de ou pessoa de mau caráter; desonesto, finório.2. diz-se de ou pessoa mal trajada, mas pretensiosa.Eu como cliente, pagando minhas contas, pagando meus pedidos, sou passada para trás e ainda insultada por comunicar o erro do restaurante.",Problemas com Loja
"Chamado sem resposta Recebi um pedido no restaurante, produzi e entreguei no tempo correto, depois de entregue recebi um pedido de cancelamento, dizendo que o prato não estava próprio para consumo, mas na reclamação dizia que o motivo era porque o tamanho dos pastéis eram muito pequenos, recusei o cancelamento, o cliente conseguiu cancelar mesmo assim pela plataforma, entrei em contato com o Ifood informando que no cardápio constava o peso e a foto do produto, exatamente como eles pedem, e que o cliente sabia das características antes de comprar, ainda sim o Ifood manteve o pedido cancelado dizendo que eu não havia mandado mídias necessárias, abri um chamado novamente, porém desta vez mandando fotos e prints do cardápio, comprovando que o peso e o tamanho do pastel estavam corretos, hoje faz 5 dias que eles não me respondem e ignoram totalmente meu problema (não é a primeira vez que não sou respondido ao abrir um chamado) estou tentando pegar o selo de super restaurante e é muito injusto o Ifood estar fazendo isso, não esperava está postura de uma marca com está importância no brasil e no https://******* triste :(Chamado 52064218",Problemas com App
"Não reseta a senha Preciso que resetem a minha senha de acesso, esse negocio de ser possível somente com o número de telefone não existe, pra isso que cadastrei o e-mail. Agora que não uso mais o mesmo número o que faço?E quero que cancelem a tarifa mensal que estão cobrando dessa conta que se quer consigo acessar!","Problemas com App, Problemas com Financeiro"
Conta desativada Boa tarde fiz uma retirada cheguei lá entrei em contato com vcs o cliente não queria passar o código aí vcs colocou pra mim devolver os produtos até a loja cheguei na loja estava fechada fui embora no outro dia acordei com a conta desativada preciso da conta tenho não sei quantas mil corridas sem problemas por favor pesso q vcs verifica esse ocorrido preciso trabalhar,Problemas com Cliente
"pedido revirado Eu fiz um pedido que o produto veio revirado dentro da caixa e melecado, era um produto frito e não estava nenhum pouco do jeito que teria que vir, fiz a reclamação no atendimento mas o restaurante não respondeu e o ifood não resolveu, agora os restaurantes podem mandar o pedido de qualquer jeito que não tem problema? não tem resolução, só temos que aceitar e pronto",Problemas com Loja
"Troca de entrega com reembolso e não retirada do produto No dia 24/01/25, fiz um pedido pelo aplicativo do Ifood para o Supermercado zona sul, em que minha compra totalizou R$ 129,49. Ao receber a entrega em minha residencia percebi que a entrega estava trocada. Era uma entrega tambem do Supermercado Zona Sul, mas o produto era diferente e o valor da nota era maior que minha compra, no valor de 199,80 (duas garrafas de Espumante Italiano prosseco). Tentei chamar o entregador, mas ele estava de bicicleta, entregou e foi embora. Entrei emcontato imediatamente com o ifood pelo aplicativo e mandei foto do produto que recebi, da nota fiscal, e pedi que comunicassem ao entregador a troca e pedissem a ele para fazer a destroca. A resposta que recebi é que eu reeberia o reembolso fdo valor que paguei, e que por conclusão eu ficaria com o produto entregue errado. Contestei que não queria encerrar o atendimento e quequeria a solução do problema com a destroca, orque não aceitava ficar com um produto que não paguei. Inclusive achei que quem arcaria com o prejuizo fosse o supermercado Zona Sul. Fui pessoalmente a Supermercdo Zona Sul, levando o produto e a nota, e fui informada pelo seu gerente, que eles também foram reembolsados das duas compras trocadas, e que provavelmente o Ifood cobraria os valores do entregador que cometeu o erro da troca. Entrei em contato novamente com o Ifood para exigir o contato do entregador para entregar a ele o produto com a nota fiscal e eles encerraram o atendimento, não me dando chance de exigir mais nada. Eles não tem SAC, telefone ou whatapps para entrarmos em contato, e no aplicativo só há opções que não atendiam ao meu caso.  Eles escolhem o que podemos reclamar! Não aceito o fato de ter um produto na minha casa, que não pedi e não paguei. Exijo saber quem arcou com o prejuizo, se foi realmente o entregador, quero seu contato para entregar o produto, que ele com a nota vai poder trocar por outros produtos no supermercado. Errar é humano, e a plataforma era a unica que tinha o contato do entregador e podia imediatamente pedir a ele para fazer a destroca dos produtos. Não o fez por descaso e preguiça!",Problemas com App
"Conta bloqueada Eu fui bloqueada em justamente sempre trabalhei direitinho nunca comi lanche do cliente, e muito menos brigar com cliente, sempre fiz minhas entregas certinho! Só queria q vcs repensasse e me desse outra oportunidade de ter minha conta de volta",Problemas com App
"A vida toda no score 1 Não aguento mais trabalhar e esse score não subir, primeiro que já e mó luta pra subir na maioria das vezes só toca corrida de 4 km pra lá, coisa surreal, quando a gente consegue fazer umas entregas pra subir o score n muda quase nada, tá complicado pra trabalhar assim, trabalha e trabalha e nunca sobe, poderia dar uma olhada na minha conta pq não e possível, mais de meses trabalhando e não sobe, desde já agradeço!! Novamente to aqui pra falar a mesma coisa, trabalha pra caramba e nem muda nada no score e [Editado pelo Reclame Aqui] e impossível trabalhar assim, se não muda nada mó [Editado pelo Reclame Aqui] isso, irei me retirar do Ifood pq isso e sem lógica, trabalha e trabalha e n muda, meu score caiu novamente pro 1 e ainda foi pro vermelho sem sentido pq não toca nada pra mim, que [Editado pelo Reclame Aqui] que tá acontecendo com a minha conta pq não consigo trabalhar a dois dias porque não toca nenhuma corrida ..",Problemas com App
Sem acesso ao Portal do Parceiro Tenho tentado acessar o Portal do Parceiro para atualizar meus estoques mas não consigo. A tela de entrada diz que está enviando o código de acesso mas o mesmo não chega.Solicitei troca do e-mail cadastrado mas o site dá mesnagem de erro e não permite trocar o e-mail.Preciso ter acesso ao Portal para atualizar meus estoques na loja.,Problemas com App
"FUI INSULTADA DENTRO DA PLATAFORMA IFOOD Hoje realizei a compra de um prato no ifood e solicitei um combo tamanho M que vinha macarrão e refrigerante.Se tratava de um combo, ou seja, um item só no ifood.Recebi o alimento às 13h25 e não veio com refrigerante. Me alimentei, e embora não tenha gostado do prato, pois veio uma mini caixa com uns 07 fios de macarrão e o restante tudo àgua/caldo, deixei poucas estrelas ao comércio e so notifiquei que o produto veio errado para sinalizar que não veio a bebida.Lá pedem uma imagem, eu enviei uma imagem nula em branco, somente para conseguir contatar a loja. Recebi retorno de que enviaram completo sim e que eu era uma [Editado pelo Reclame Aqui] que mandei uma imagem em branco. COMO VOU ENVIAR FOTO DA BEBIDA SE NÃO VEIO BEBIDA? Me senti ofendida com o posicionamento do restaurante, que parece ser gerenciado por um banco de adolescente sem educação.Após isso, às 13h53 a recepção do predio em que trabalho me contata informando que o motoboy tinha acabado de retornar para trazer um Guaraná, ou seja, de fato não tinham enviado o refrigerante e a fim de disfarçar o erro, mandaram o motoboy aqui. Porém, já tinham me insultado.E neste meio tempo, eu já tinha contatado o ifood.De uns dias para cá ando tendo problemas umas 2x por semana com o ifood. E já não sei nem o que fazer. O jeito seria excluir a conta, visto que estou sempre me decepcionando e vocês não estão resvolvendo em nada. Estou sendo [Editado pelo Reclame Aqui], já que estou sempre me posicionando com relação à vocês e sem tratativa.Um simples pedido se torna um transtorno por semanas, porque vocês nunca resolvem.Eu gostaria que a loja fosse punida por este ato de ofensa.Pois, de acordo com o Dicionário, [Editado pelo Reclame Aqui]adjetivo e substantivo de dois gêneros1. diz-se de ou pessoa de mau caráter; desonesto, finório.2. diz-se de ou pessoa mal trajada, mas pretensiosa.Eu como cliente, pagando minhas contas, pagando meus pedidos, sou passada para trás e ainda insultada por comunicar o erro do restaurante.",Problemas com Loja
